tr_loss_list,val_loss_list,mad_val,fad_val,mad_test,fad_test
0.2166943032951916,0.10381673648953438,0.6989029880388432,1.2972556382657174,0.6528650119197036,1.1970898525833504
0.11376721689514085,0.07288699290331672,0.5096640057763063,0.9031256309228393,0.4235507939790041,0.7678170276998011
0.09092975495492711,0.06969787322861307,0.472348192815151,0.8366047156201557,0.35963006157055033,0.6217204259357111
0.08077301669354532,0.0855005850248477,0.5725839366969924,0.9944378471807002,0.46255051014363496,0.8154903967771837
0.07269986598368954,0.06691858742166967,0.5147626765915235,0.8722864013121094,0.3961377630711855,0.6786412367363998
0.0702831881924295,0.0653114803135395,0.49276149642859973,0.8168616687389159,0.3594793985517493,0.5898614823750445
0.06652396323853264,0.07121437240172834,0.5148613685363302,0.858994224595176,0.39108948087246365,0.6543584188090262
0.06475598337676595,0.06454079039394855,0.4799291367545029,0.8028275508285863,0.34619070707117744,0.5702703542635476
0.06374446963708774,0.060579276698477125,0.4794363978462501,0.7772259813100134,0.32206961152807617,0.5124331386722057
0.06205186669659965,0.05966399138902917,0.45351540576373206,0.7541786927879748,0.3132530024183221,0.5106232084247619
0.05980949755758047,0.06296460330486298,0.4828014208994504,0.7871060937416666,0.3717392018304653,0.6079249758618472
0.059485332876005596,0.05887501007493805,0.4572210940825026,0.7428629121869664,0.3265883865679471,0.5208597983361274
0.05823524637768666,0.05857285166926244,0.4601373201567763,0.7511885383040506,0.3220647174738618,0.5234263165622269
0.05749802094172029,0.07064513664911776,0.6156954063262106,1.0417471389036126,0.5312319043111287,0.9145590927603918
0.05688175982704349,0.057172414353665185,0.45602130920234385,0.7454678035175786,0.30211443741034144,0.47962980655021176
0.055433255766390584,0.05818958186051425,0.45966772895139835,0.7432693728515227,0.31622864847865784,0.5059881329414704
0.05473010325986965,0.05741862821228364,0.4669154574330166,0.7518032283652425,0.3238525748837515,0.5220391375605212
0.054464446691175304,0.05894547251655775,0.4642586942554417,0.7586039761164375,0.33121671902106664,0.5415601265296819
0.05361721871018994,0.06455857273848618,0.4837245105152171,0.7981793712675991,0.3490709435933496,0.571653730906357
0.05335486353393279,0.05696192350895966,0.4593894592380632,0.7491396078349326,0.3038434183564379,0.4889152833159348
0.05257336010097289,0.05793253387160161,0.4548107495851548,0.7368987550952326,0.3000508353292892,0.4804087518630455
0.05212437023646107,0.05659128528307466,0.46786591958463464,0.7640563517190291,0.3123960232891813,0.5099694623134388
0.05168774039210642,0.0568250267602065,0.46528103493487855,0.7552412152473352,0.30599584856335676,0.4937565795047045
0.05102215913653958,0.061928912887678426,0.487142973060041,0.8043318820026004,0.3275731189722953,0.5389224751646018
0.05065810119769737,0.05887584716958158,0.476573211065651,0.7816532986145838,0.3156018662963555,0.5098531219513489
0.050169810670994075,0.05789236932554666,0.46935479370815675,0.7758605158375379,0.3144289903975035,0.5102630033842469
0.049694549365370884,0.057948904769385565,0.47369267144708066,0.7750274575255214,0.318761537612064,0.5193713531295797
0.04939393715604263,0.05991260937469847,0.4878246600090007,0.8035441549016964,0.31951002692777664,0.5215677236872622
0.04879090042017838,0.05775302933419452,0.47920354554187916,0.7810673465892621,0.31644610108512927,0.5130693595195362
0.048548887721171566,0.05713779380654588,0.48659937224309885,0.7971339246839615,0.33074465686094146,0.5404734185403182
0.04835661144598442,0.05828560286146753,0.48136984310767245,0.7934089701777653,0.319828806119335,0.5254035150111003
0.0474590411519303,0.05538243000559947,0.4703667192038788,0.7707476683141756,0.3107017529270238,0.5115024027600569
0.04715105467567257,0.05887619055369321,0.48940365414791176,0.7997762863402161,0.32636207105921244,0.536977202312307
0.04690434117162345,0.059077321935225934,0.48362263432261243,0.797073881639898,0.3355390271472909,0.5524871986111163
0.04649992473423481,0.05795434511759702,0.47269678519563874,0.7852420014063647,0.3221101029870032,0.5297611813447809
0.046125592773451525,0.0552451652200783,0.4706282649968731,0.7770418098282375,0.3104279222551894,0.5069181420599219
0.045789013963704016,0.058791152475511324,0.4809261685564068,0.8066546734739733,0.3206794680608658,0.5320630175266777
0.045303509022821396,0.06010233567041509,0.4900783749162945,0.8199426689768262,0.32501483852644164,0.5463868359887386
0.04513676636213181,0.05642772170112414,0.48099072748685306,0.7966288815356061,0.3104641939514919,0.5095754751984255
0.04468347491952134,0.05504476202323156,0.4725053420305851,0.7787198702765848,0.31884453475831737,0.5235831940870468
0.04422818045771005,0.055353898335905635,0.4643519931851548,0.7714669651539303,0.30457217863627406,0.5060943945498338
0.04396917218086766,0.056491233627585805,0.4711449967272787,0.7846089600129136,0.32027371460265747,0.5405542281807705
0.04331896581924429,0.05454649261253722,0.4601959392321555,0.7864046889452979,0.3039942884259379,0.5155572940922238
0.04281641327429051,0.05376053842551568,0.4593688873441354,0.7820546613177543,0.3087630732464949,0.525171713244608
0.04172138132008852,0.05379166958086631,0.4500687494821325,0.7726526857996845,0.3038468928339994,0.5253429371877786
0.04074746178572669,0.053440153379650676,0.4538893159353814,0.7787309385976413,0.29939573193950103,0.5123188901030775
0.03957576027103499,0.051412097123615885,0.44136483077443406,0.7543940359963859,0.29092163888078143,0.5003123449944842
0.03865109133881097,0.05067284273750642,0.4392278345084811,0.7490289510584784,0.28496320994855817,0.48791053295852505
0.03777750742201712,0.051723500165869206,0.43557077364143015,0.7367347103282397,0.2921562437638128,0.4978326915986694
0.03709007354051459,0.049925959942971956,0.439003950857671,0.7451512770697668,0.2762777665317523,0.4704339136731576
